agency_cd,site_no,datetime,133946_00060_00003,133946_00060_00003_cd
USGS,08065800,2016-03-12,4800,A
USGS,08065800,2016-03-13,2790,A
USGS,08065800,2016-03-14,995,A
USGS,08065800,2016-03-15,234,A
USGS,08065800,2016-03-16,111,A
USGS,08065800,2016-03-17,73.4,A
USGS,08065800,2016-03-18,55.1,A
USGS,08065800,2016-03-19,44.6,A
USGS,08065800,2016-03-20,37.1,A
USGS,08065800,2016-03-21,31.6,A
USGS,08065800,2016-03-22,27.6,A
USGS,08065800,2016-03-23,24.8,A
USGS,08065800,2016-03-24,24.9,A
USGS,08065800,2016-03-25,26.7,A
USGS,08065800,2016-03-26,26.5,A
USGS,08065800,2016-03-27,24.4,A
USGS,08065800,2016-03-28,24.4,A
USGS,08065800,2016-03-29,21.4,A
USGS,08065800,2016-03-30,18.5,A
USGS,08065800,2016-03-31,18.0,A
USGS,08065800,2016-04-01,16.3,A
USGS,08065800,2016-04-02,15.1,A
USGS,08065800,2016-04-03,13.8,A
USGS,08065800,2016-04-04,12.4,A
USGS,08065800,2016-04-05,11.3,A
USGS,08065800,2016-04-06,10.5,A
USGS,08065800,2016-04-07,9.76,A
USGS,08065800,2016-04-08,8.97,A
USGS,08065800,2016-04-09,8.35,A
USGS,08065800,2016-04-10,7.91,A
USGS,08065800,2016-04-11,7.45,A
USGS,08065800,2016-04-12,6.89,A
USGS,08065800,2016-04-13,8.10,A
USGS,08065800,2016-04-14,9.27,A
USGS,08065800,2016-04-15,10.9,A
USGS,08065800,2016-04-16,9.97,A
USGS,08065800,2016-04-17,10.5,A
USGS,08065800,2016-04-18,30.5,A
USGS,08065800,2016-04-19,99.8,A
USGS,08065800,2016-04-20,190,A
USGS,08065800,2016-04-21,263,A
USGS,08065800,2016-04-22,587,A
USGS,08065800,2016-04-23,761,A
USGS,08065800,2016-04-24,343,A
USGS,08065800,2016-04-25,84.0,A
USGS,08065800,2016-04-26,46.3,A
USGS,08065800,2016-04-27,48.7,A
USGS,08065800,2016-04-28,130,A
USGS,08065800,2016-04-29,165,A
USGS,08065800,2016-04-30,1130,A
USGS,08065800,2016-05-01,4220,A
USGS,08065800,2016-05-02,6180,A
USGS,08065800,2016-05-03,3920,A
USGS,08065800,2016-05-04,1930,A
USGS,08065800,2016-05-05,476,A
USGS,08065800,2016-05-06,112,A
USGS,08065800,2016-05-07,68.3,A
USGS,08065800,2016-05-08,48.0,A
USGS,08065800,2016-05-09,39.0,A
USGS,08065800,2016-05-10,32.9,A
USGS,08065800,2016-05-11,28.7,A
USGS,08065800,2016-05-12,25.5,A
USGS,08065800,2016-05-13,22.5,A
USGS,08065800,2016-05-14,20.2,A
USGS,08065800,2016-05-15,19.3,A
USGS,08065800,2016-05-16,19.3,A
USGS,08065800,2016-05-17,17.5,A
USGS,08065800,2016-05-18,17.3,A
USGS,08065800,2016-05-19,26.8,A
USGS,08065800,2016-05-20,69.1,A
USGS,08065800,2016-05-21,360,A
USGS,08065800,2016-05-22,891,A
USGS,08065800,2016-05-23,408,A
USGS,08065800,2016-05-24,135,A
USGS,08065800,2016-05-25,60.8,A
USGS,08065800,2016-05-26,2070,A
USGS,08065800,2016-05-27,28000,A
USGS,08065800,2016-05-28,14200,A
USGS,08065800,2016-05-29,7370,A
USGS,08065800,2016-05-30,4610,A
USGS,08065800,2016-05-31,1670,A
USGS,08065800,2016-06-01,204,A
USGS,08065800,2016-06-02,726,A
USGS,08065800,2016-06-03,2850,A
USGS,08065800,2016-06-04,1950,A
USGS,08065800,2016-06-05,1530,A
USGS,08065800,2016-06-06,867,A
USGS,08065800,2016-06-07,249,A
USGS,08065800,2016-06-08,105,A
USGS,08065800,2016-06-09,61.2,A
USGS,08065800,2016-06-10,43.8,A
USGS,08065800,2016-06-11,34.5,A
USGS,08065800,2016-06-12,28.6,A
USGS,08065800,2016-06-13,25.8,A
USGS,08065800,2016-06-14,22.9,A
USGS,08065800,2016-06-15,19.1,A
USGS,08065800,2016-06-16,16.6,A
USGS,08065800,2016-06-17,15.0,A
USGS,08065800,2016-06-18,13.4,A
USGS,08065800,2016-06-19,11.1,A
USGS,08065800,2016-06-20,9.49,A
USGS,08065800,2016-06-21,8.26,A
USGS,08065800,2016-06-22,7.54,A
USGS,08065800,2016-06-23,6.77,A
USGS,08065800,2016-06-24,5.78,A
USGS,08065800,2016-06-25,5.00,A
USGS,08065800,2016-06-26,4.36,A
USGS,08065800,2016-06-27,3.86,A
USGS,08065800,2016-06-28,3.64,A
USGS,08065800,2016-06-29,3.72,A
USGS,08065800,2016-06-30,3.51,A
USGS,08065800,2016-07-01,7.67,A
USGS,08065800,2016-07-02,14.3,A
USGS,08065800,2016-07-03,10.7,A
USGS,08065800,2016-07-04,6.60,A
USGS,08065800,2016-07-05,4.59,A
USGS,08065800,2016-07-06,3.55,A
USGS,08065800,2016-07-07,2.77,A
USGS,08065800,2016-07-08,2.28,A
USGS,08065800,2016-07-09,1.95,A
USGS,08065800,2016-07-10,1.71,A
USGS,08065800,2016-07-11,1.64,A
USGS,08065800,2016-07-12,1.55,A
USGS,08065800,2016-07-13,1.40,A
USGS,08065800,2016-07-14,1.21,A
USGS,08065800,2016-07-15,1.06,A
USGS,08065800,2016-07-16,1.00,A
USGS,08065800,2016-07-17,0.95,A
USGS,08065800,2016-07-18,0.90,A
USGS,08065800,2016-07-19,0.85,A
USGS,08065800,2016-07-20,0.82,A
USGS,08065800,2016-07-21,0.87,A
USGS,08065800,2016-07-22,0.90,A
USGS,08065800,2016-07-23,0.90,A
USGS,08065800,2016-07-24,0.96,A
USGS,08065800,2016-07-25,1.15,A
USGS,08065800,2016-07-26,1.38,A
USGS,08065800,2016-07-27,1.50,A
USGS,08065800,2016-07-28,2.21,A
USGS,08065800,2016-07-29,1.94,A
USGS,08065800,2016-07-30,1.81,A
USGS,08065800,2016-07-31,2.37,A
USGS,08065800,2016-08-01,1.96,A
USGS,08065800,2016-08-02,1.61,A
USGS,08065800,2016-08-03,1.33,A
USGS,08065800,2016-08-04,1.03,A
USGS,08065800,2016-08-05,0.82,A
USGS,08065800,2016-08-06,0.69,A
USGS,08065800,2016-08-07,0.58,A
USGS,08065800,2016-08-08,0.49,A
USGS,08065800,2016-08-09,0.43,A
USGS,08065800,2016-08-10,0.40,A
USGS,08065800,2016-08-11,0.36,A
USGS,08065800,2016-08-12,0.33,A
USGS,08065800,2016-08-13,0.65,A
USGS,08065800,2016-08-14,6.68,A
USGS,08065800,2016-08-15,17.9,A
USGS,08065800,2016-08-16,28.5,A
USGS,08065800,2016-08-17,103,A
USGS,08065800,2016-08-18,233,A
USGS,08065800,2016-08-19,113,A
USGS,08065800,2016-08-20,123,A
USGS,08065800,2016-08-21,367,A
USGS,08065800,2016-08-22,780,A
USGS,08065800,2016-08-23,856,A
USGS,08065800,2016-08-24,432,A
USGS,08065800,2016-08-25,86.3,A
USGS,08065800,2016-08-26,42.6,A
USGS,08065800,2016-08-27,29.6,A
USGS,08065800,2016-08-28,30.7,A
USGS,08065800,2016-08-29,41.9,A
USGS,08065800,2016-08-30,26.8,A
USGS,08065800,2016-08-31,17.8,A
USGS,08065800,2016-09-01,16.7,A
USGS,08065800,2016-09-02,12.1,A
USGS,08065800,2016-09-03,8.14,A
USGS,08065800,2016-09-04,5.30,A
USGS,08065800,2016-09-05,6.92,A
USGS,08065800,2016-09-06,13.2,A
USGS,08065800,2016-09-07,7.02,A
USGS,08065800,2016-09-08,4.04,A
USGS,08065800,2016-09-09,2.91,A
USGS,08065800,2016-09-10,2.34,A
USGS,08065800,2016-09-11,2.16,A
USGS,08065800,2016-09-12,2.32,A
USGS,08065800,2016-09-13,2.86,A
USGS,08065800,2016-09-14,2.15,A
USGS,08065800,2016-09-15,2.41,A
USGS,08065800,2016-09-16,2.33,A
USGS,08065800,2016-09-17,1.87,A
USGS,08065800,2016-09-18,1.61,A
USGS,08065800,2016-09-19,1.51,A
USGS,08065800,2016-09-20,1.40,A
USGS,08065800,2016-09-21,1.33,A
USGS,08065800,2016-09-22,1.22,A
USGS,08065800,2016-09-23,1.22,A
USGS,08065800,2016-09-24,1.29,A
USGS,08065800,2016-09-25,1.64,A
USGS,08065800,2016-09-26,3.13,A
USGS,08065800,2016-09-27,105,A
USGS,08065800,2016-09-28,89.1,A
USGS,08065800,2016-09-29,32.3,A
USGS,08065800,2016-09-30,14.9,A
USGS,08065800,2016-10-01,7.09,A
USGS,08065800,2016-10-02,3.94,A
USGS,08065800,2016-10-03,2.48,A
USGS,08065800,2016-10-04,1.69,A
USGS,08065800,2016-10-05,1.25,A
USGS,08065800,2016-10-06,0.94,A
USGS,08065800,2016-10-07,0.76,A
USGS,08065800,2016-10-08,0.70,A
USGS,08065800,2016-10-09,0.66,A
USGS,08065800,2016-10-10,0.58,A
USGS,08065800,2016-10-11,0.58,A
USGS,08065800,2016-10-12,0.55,A
USGS,08065800,2016-10-13,0.66,A
USGS,08065800,2016-10-14,3.01,A
USGS,08065800,2016-10-15,1.72,A
USGS,08065800,2016-10-16,1.68,A
USGS,08065800,2016-10-17,1.17,A
USGS,08065800,2016-10-18,1.80,A
USGS,08065800,2016-10-19,2.56,A
USGS,08065800,2016-10-20,2.73,A
USGS,08065800,2016-10-21,1.87,A
USGS,08065800,2016-10-22,1.28,A
USGS,08065800,2016-10-23,0.90,A
USGS,08065800,2016-10-24,0.80,A
USGS,08065800,2016-10-25,0.70,A
USGS,08065800,2016-10-26,0.63,A
USGS,08065800,2016-10-27,0.58,A
USGS,08065800,2016-10-28,0.51,A
USGS,08065800,2016-10-29,0.51,A
USGS,08065800,2016-10-31,0.56,A
USGS,08065800,2016-11-01,0.73,A
USGS,08065800,2016-11-02,0.89,A
USGS,08065800,2016-11-03,0.95,A
USGS,08065800,2016-11-04,1.18,A
USGS,08065800,2016-11-05,1.40,A
USGS,08065800,2016-11-06,1.75,A
USGS,08065800,2016-11-07,5.36,A
USGS,08065800,2016-11-08,80.2,A
USGS,08065800,2016-11-09,55.0,A
USGS,08065800,2016-11-10,28.3,A
USGS,08065800,2016-11-11,15.3,A
USGS,08065800,2016-11-12,8.11,A
USGS,08065800,2016-11-13,4.26,A
USGS,08065800,2016-11-14,2.57,A
USGS,08065800,2016-11-15,1.74,A
USGS,08065800,2016-11-16,1.57,A
USGS,08065800,2016-11-17,1.35,A
USGS,08065800,2016-11-18,1.17,A
USGS,08065800,2016-11-19,1.03,A
USGS,08065800,2016-11-20,0.94,A
USGS,08065800,2016-11-21,0.92,A
USGS,08065800,2016-11-22,1.03,A
USGS,08065800,2016-11-23,2.69,A
USGS,08065800,2016-11-24,2.80,A
USGS,08065800,2016-11-25,1.46,A
USGS,08065800,2016-11-26,15.9,A
USGS,08065800,2016-11-27,10.2,A
USGS,08065800,2016-11-28,6.20,A
USGS,08065800,2016-11-29,4.44,A
USGS,08065800,2016-11-30,3.88,A
USGS,08065800,2016-12-01,2.59,A
USGS,08065800,2016-12-02,2.04,A
USGS,08065800,2016-12-03,83.2,A
USGS,08065800,2016-12-04,371,A
USGS,08065800,2016-12-05,692,A
USGS,08065800,2016-12-06,620,A
USGS,08065800,2016-12-07,518,A
USGS,08065800,2016-12-08,187,A
USGS,08065800,2016-12-09,69.9,A
USGS,08065800,2016-12-10,39.2,A
USGS,08065800,2016-12-11,26.1,A
USGS,08065800,2016-12-12,18.6,A
USGS,08065800,2016-12-13,13.7,A
USGS,08065800,2016-12-14,10.3,A
USGS,08065800,2016-12-15,8.04,A
USGS,08065800,2016-12-16,6.63,A
USGS,08065800,2016-12-17,5.88,A
USGS,08065800,2016-12-18,4.67,A
USGS,08065800,2016-12-19,3.74,A
USGS,08065800,2016-12-20,3.44,A
USGS,08065800,2016-12-21,3.29,A
USGS,08065800,2016-12-22,3.19,A
USGS,08065800,2016-12-23,3.33,A
USGS,08065800,2016-12-24,3.47,A
USGS,08065800,2016-12-25,3.46,A
USGS,08065800,2016-12-26,3.28,A
USGS,08065800,2016-12-27,3.04,A
USGS,08065800,2016-12-28,2.93,A
USGS,08065800,2016-12-29,2.87,A
USGS,08065800,2016-12-30,2.78,A
USGS,08065800,2016-12-31,2.83,A
USGS,08065800,2017-01-01,3.11,A
USGS,08065800,2017-01-02,3.76,A
USGS,08065800,2017-01-03,3.84,A
USGS,08065800,2017-01-04,4.32,A
USGS,08065800,2017-01-05,4.84,A
USGS,08065800,2017-01-06,4.28,A
USGS,08065800,2017-01-07,4.25,A
USGS,08065800,2017-01-08,4.27,A
USGS,08065800,2017-01-09,3.97,A
USGS,08065800,2017-01-10,3.74,A
USGS,08065800,2017-01-11,3.78,A
USGS,08065800,2017-01-12,3.99,A
USGS,08065800,2017-01-13,3.87,A
USGS,08065800,2017-01-14,3.58,A
USGS,08065800,2017-01-15,3.78,A
USGS,08065800,2017-01-16,5.57,A
USGS,08065800,2017-01-17,229,A
USGS,08065800,2017-01-18,1330,A
USGS,08065800,2017-01-19,3120,A
USGS,08065800,2017-01-20,4200,A
USGS,08065800,2017-01-21,3170,A
USGS,08065800,2017-01-22,550,A
USGS,08065800,2017-01-23,116,A
USGS,08065800,2017-01-24,66.3,A
USGS,08065800,2017-01-25,45.7,A
USGS,08065800,2017-01-26,34.5,A
USGS,08065800,2017-01-27,26.9,A
USGS,08065800,2017-01-28,21.9,A
USGS,08065800,2017-01-29,18.1,A
USGS,08065800,2017-01-30,15.7,A
USGS,08065800,2017-01-31,14.1,A
USGS,08065800,2017-02-01,12.7,A
USGS,08065800,2017-02-02,11.5,A
USGS,08065800,2017-02-03,10.6,A
USGS,08065800,2017-02-04,9.93,A
USGS,08065800,2017-02-05,9.44,A
USGS,08065800,2017-02-06,9.53,A
USGS,08065800,2017-02-07,9.42,A
USGS,08065800,2017-02-08,9.43,A
USGS,08065800,2017-02-09,8.71,A
USGS,08065800,2017-02-10,8.28,A
USGS,08065800,2017-02-11,8.16,A
USGS,08065800,2017-02-12,8.52,A
USGS,08065800,2017-02-13,7.34,A
USGS,08065800,2017-02-14,14.3,A
USGS,08065800,2017-02-15,31.6,A
USGS,08065800,2017-02-16,33.5,A
USGS,08065800,2017-02-17,29.5,A
USGS,08065800,2017-02-18,24.4,A
USGS,08065800,2017-02-19,19.0,A
USGS,08065800,2017-02-20,1280,A
USGS,08065800,2017-02-21,4060,A
USGS,08065800,2017-02-22,5640,A
USGS,08065800,2017-02-23,2940,A
USGS,08065800,2017-02-24,356,A
USGS,08065800,2017-02-25,103,A
USGS,08065800,2017-02-26,62.3,A
USGS,08065800,2017-02-27,45.8,A
USGS,08065800,2017-02-28,37.6,A
USGS,08065800,2017-03-01,32.3,A
USGS,08065800,2017-03-02,27.7,A
USGS,08065800,2017-03-03,24.3,A
USGS,08065800,2017-03-04,21.6,A
USGS,08065800,2017-03-05,20.3,A
USGS,08065800,2017-03-06,20.2,A
USGS,08065800,2017-03-07,21.4,A
USGS,08065800,2017-03-08,22.8,A
USGS,08065800,2017-03-09,22.4,A
USGS,08065800,2017-03-10,23.1,A
USGS,08065800,2017-03-11,20.7,A
USGS,08065800,2017-03-12,22.1,A
USGS,08065800,2017-03-13,39.8,A
USGS,08065800,2017-03-14,25.5,A
USGS,08065800,2017-03-15,18.4,A
USGS,08065800,2017-03-16,15.4,A
USGS,08065800,2017-03-17,13.5,A
USGS,08065800,2017-03-18,12.1,A
USGS,08065800,2017-03-19,11.4,A
USGS,08065800,2017-03-20,10.7,A
USGS,08065800,2017-03-21,10.1,A
USGS,08065800,2017-03-22,9.42,A
USGS,08065800,2017-03-23,8.96,A
USGS,08065800,2017-03-24,8.27,A
USGS,08065800,2017-03-25,8.04,A
USGS,08065800,2017-03-26,7.70,A
USGS,08065800,2017-03-27,7.36,A
USGS,08065800,2017-03-28,6.79,A
USGS,08065800,2017-03-29,9.63,A
USGS,08065800,2017-03-30,13.3,A
USGS,08065800,2017-03-31,14.5,A
USGS,08065800,2017-04-01,11.9,A
USGS,08065800,2017-04-02,772,A
USGS,08065800,2017-04-03,2270,A
USGS,08065800,2017-04-04,616,A
USGS,08065800,2017-04-05,81.5,A
USGS,08065800,2017-04-06,38.0,A
USGS,08065800,2017-04-07,25.0,A
USGS,08065800,2017-04-08,17.9,A
USGS,08065800,2017-04-09,13.6,A
USGS,08065800,2017-04-10,10.8,A
USGS,08065800,2017-04-11,73.0,A
USGS,08065800,2017-04-12,977,A
USGS,08065800,2017-04-13,1590,A
USGS,08065800,2017-04-14,1320,A
USGS,08065800,2017-04-15,166,A
USGS,08065800,2017-04-16,67.2,A
USGS,08065800,2017-04-17,43.7,A
USGS,08065800,2017-04-18,31.4,A
USGS,08065800,2017-04-19,26.8,A
USGS,08065800,2017-04-20,52.7,A
USGS,08065800,2017-04-21,32.7,A
USGS,08065800,2017-04-22,22.2,A
USGS,08065800,2017-04-23,17.2,A
USGS,08065800,2017-04-24,13.8,A
USGS,08065800,2017-04-25,11.4,A
USGS,08065800,2017-04-26,10.0,A
USGS,08065800,2017-04-27,8.68,A
USGS,08065800,2017-04-28,7.62,A
USGS,08065800,2017-04-29,6.87,A
USGS,08065800,2017-04-30,6.32,A
USGS,08065800,2017-05-01,5.67,A
USGS,08065800,2017-05-02,5.16,A
USGS,08065800,2017-05-03,5.37,A
USGS,08065800,2017-05-04,6.21,A
USGS,08065800,2017-05-05,5.85,A
USGS,08065800,2017-05-06,5.90,A
USGS,08065800,2017-05-07,4.96,A
USGS,08065800,2017-05-08,4.32,A
USGS,08065800,2017-05-09,3.94,A
USGS,08065800,2017-05-10,3.70,A
USGS,08065800,2017-05-11,3.50,A
USGS,08065800,2017-05-12,3.99,A
USGS,08065800,2017-05-13,4.10,A
USGS,08065800,2017-05-14,6.66,A
USGS,08065800,2017-05-15,6.95,A
USGS,08065800,2017-05-16,10.6,A
USGS,08065800,2017-05-17,7.11,A
USGS,08065800,2017-05-18,5.29,A
USGS,08065800,2017-05-19,4.54,A
USGS,08065800,2017-05-20,5.38,A
USGS,08065800,2017-05-21,5.05,A
USGS,08065800,2017-05-22,183,A
USGS,08065800,2017-05-23,288,A
USGS,08065800,2017-05-24,215,A
USGS,08065800,2017-05-25,96.5,A
USGS,08065800,2017-05-26,42.0,A
USGS,08065800,2017-05-27,24.4,A
USGS,08065800,2017-05-28,18.1,A
USGS,08065800,2017-05-29,24.8,A
USGS,08065800,2017-05-30,134,A
USGS,08065800,2017-05-31,161,A
USGS,08065800,2017-06-01,50.0,A
USGS,08065800,2017-06-02,26.0,A
USGS,08065800,2017-06-03,17.7,A
USGS,08065800,2017-06-04,22.4,A
USGS,08065800,2017-06-05,231,A
USGS,08065800,2017-06-06,695,A
USGS,08065800,2017-06-07,534,A
USGS,08065800,2017-06-08,154,A
USGS,08065800,2017-06-09,58.4,A
USGS,08065800,2017-06-10,33.2,A
USGS,08065800,2017-06-11,22.0,A
USGS,08065800,2017-06-12,16.5,A
USGS,08065800,2017-06-13,13.2,A
USGS,08065800,2017-06-14,11.0,A
USGS,08065800,2017-06-15,8.37,A
USGS,08065800,2017-06-16,6.24,A
USGS,08065800,2017-06-17,4.98,A
USGS,08065800,2017-06-18,4.26,A
USGS,08065800,2017-06-19,3.66,A
USGS,08065800,2017-06-20,3.20,A
USGS,08065800,2017-06-21,2.92,A
USGS,08065800,2017-06-22,2.87,A
USGS,08065800,2017-06-23,2.76,A
USGS,08065800,2017-06-24,2.44,A
USGS,08065800,2017-06-25,17.2,A
USGS,08065800,2017-06-26,9.43,A
USGS,08065800,2017-06-27,4.82,A
USGS,08065800,2017-06-28,2.85,A
USGS,08065800,2017-06-29,2.09,A
USGS,08065800,2017-06-30,1.75,A
USGS,08065800,2017-07-01,4.05,A
USGS,08065800,2017-07-02,3.86,A
USGS,08065800,2017-07-03,2.81,A
USGS,08065800,2017-07-04,2.59,A
USGS,08065800,2017-07-05,2.28,A
USGS,08065800,2017-07-06,1.94,A
USGS,08065800,2017-07-07,1.70,A
USGS,08065800,2017-07-08,1.55,A
USGS,08065800,2017-07-09,1.60,A
USGS,08065800,2017-07-10,5.84,A
USGS,08065800,2017-07-11,11.9,A
USGS,08065800,2017-07-12,51.5,A
USGS,08065800,2017-07-13,26.6,A
USGS,08065800,2017-07-14,13.5,A
USGS,08065800,2017-07-15,7.72,A
USGS,08065800,2017-07-16,9.47,A
USGS,08065800,2017-07-17,11.4,A
USGS,08065800,2017-07-18,16.1,A
USGS,08065800,2017-07-19,11.8,A
USGS,08065800,2017-07-20,4.87,A
USGS,08065800,2017-07-21,4.30,A
USGS,08065800,2017-07-22,3.61,A
USGS,08065800,2017-07-23,2.53,A
USGS,08065800,2017-07-24,2.10,A
USGS,08065800,2017-07-25,1.83,A
USGS,08065800,2017-07-26,1.70,A
USGS,08065800,2017-07-27,1.35,A
USGS,08065800,2017-07-28,1.12,A
USGS,08065800,2017-07-29,0.94,A
USGS,08065800,2017-07-30,0.90,A
USGS,08065800,2017-07-31,0.81,A
USGS,08065800,2017-08-01,0.75,A
USGS,08065800,2017-08-02,0.76,A
USGS,08065800,2017-08-03,0.75,A
USGS,08065800,2017-08-04,0.71,A
USGS,08065800,2017-08-05,0.84,A
USGS,08065800,2017-08-06,1.00,A
USGS,08065800,2017-08-07,1.39,A
USGS,08065800,2017-08-08,1.65,A
USGS,08065800,2017-08-09,2.25,A
USGS,08065800,2017-08-10,8.27,A
USGS,08065800,2017-08-11,5.74,A
USGS,08065800,2017-08-12,3.13,A
USGS,08065800,2017-08-13,1.88,A
USGS,08065800,2017-08-14,1.35,A
USGS,08065800,2017-08-15,1.10,A
USGS,08065800,2017-08-16,0.94,A
USGS,08065800,2017-08-17,0.81,A
USGS,08065800,2017-08-18,0.74,A
USGS,08065800,2017-08-19,0.72,A
USGS,08065800,2017-08-20,0.68,A
USGS,08065800,2017-08-21,0.63,A
USGS,08065800,2017-08-22,0.61,A
USGS,08065800,2017-08-23,0.62,A
USGS,08065800,2017-08-24,0.69,A
USGS,08065800,2017-08-25,0.74,A
USGS,08065800,2017-08-26,2.80,A
USGS,08065800,2017-08-27,1440,A
USGS,08065800,2017-08-28,30600,A
USGS,08065800,2017-08-29,12400,A
USGS,08065800,2017-08-30,5480,A
USGS,08065800,2017-08-31,2960,A
USGS,08065800,2017-09-01,583,A
USGS,08065800,2017-09-02,110,A
USGS,08065800,2017-09-03,58.4,A
USGS,08065800,2017-09-04,38.8,A
USGS,08065800,2017-09-05,28.3,A
USGS,08065800,2017-09-06,235,A
USGS,08065800,2017-09-07,208,A
USGS,08065800,2017-09-08,52.1,A
USGS,08065800,2017-09-09,26.2,A
USGS,08065800,2017-09-10,17.1,A
USGS,08065800,2017-09-11,12.9,A
USGS,08065800,2017-09-12,10.4,A
USGS,08065800,2017-09-13,8.75,A
USGS,08065800,2017-09-14,7.54,A
USGS,08065800,2017-09-15,6.56,A
USGS,08065800,2017-09-16,5.89,A
USGS,08065800,2017-09-17,5.45,A
USGS,08065800,2017-09-18,5.65,A
USGS,08065800,2017-09-19,88.1,A
USGS,08065800,2017-09-20,59.8,A
USGS,08065800,2017-09-21,31.2,A
USGS,08065800,2017-09-22,16.7,A
USGS,08065800,2017-09-23,20.0,A
USGS,08065800,2017-09-24,16.9,A
USGS,08065800,2017-09-25,8.82,A
USGS,08065800,2017-09-26,5.82,A
USGS,08065800,2017-09-27,4.54,A
USGS,08065800,2017-09-28,3.76,A
USGS,08065800,2017-09-29,3.23,A
USGS,08065800,2017-09-30,2.92,A
USGS,08065800,2017-10-01,3.22,A
USGS,08065800,2017-10-02,2.63,A
USGS,08065800,2017-10-03,2.42,A
USGS,08065800,2017-10-04,2.59,A
USGS,08065800,2017-10-05,6.05,A
USGS,08065800,2017-10-06,4.39,A
USGS,08065800,2017-10-07,2.99,A
USGS,08065800,2017-10-08,2.55,A
USGS,08065800,2017-10-09,2.36,A
USGS,08065800,2017-10-10,2.19,A
USGS,08065800,2017-10-11,2.24,A
USGS,08065800,2017-10-12,2.20,A
USGS,08065800,2017-10-13,2.24,A
USGS,08065800,2017-10-14,2.39,A
USGS,08065800,2017-10-15,2.27,A
USGS,08065800,2017-10-16,2.40,A
USGS,08065800,2017-10-17,2.43,A
USGS,08065800,2017-10-18,2.03,A
USGS,08065800,2017-10-19,1.86,A
USGS,08065800,2017-10-20,1.79,A
USGS,08065800,2017-10-21,1.90,A
USGS,08065800,2017-10-22,2.80,A
USGS,08065800,2017-10-23,3.98,A
USGS,08065800,2017-10-24,6.22,A
USGS,08065800,2017-10-25,3.21,A
USGS,08065800,2017-10-26,2.18,A
USGS,08065800,2017-10-27,1.94,A
USGS,08065800,2017-10-28,1.80,A
USGS,08065800,2017-10-29,2.00,A
USGS,08065800,2017-10-30,2.11,A
USGS,08065800,2017-10-31,2.33,A
USGS,08065800,2017-11-01,77.2,A
USGS,08065800,2017-11-02,261,A
USGS,08065800,2017-11-03,209,A
USGS,08065800,2017-11-04,60.9,A
USGS,08065800,2017-11-05,23.7,A
USGS,08065800,2017-11-06,11.0,A
USGS,08065800,2017-11-07,4.71,A
USGS,08065800,2017-11-08,2.53,A
USGS,08065800,2017-11-09,1.63,A
USGS,08065800,2017-11-10,1.21,A
USGS,08065800,2017-11-11,1.04,A
USGS,08065800,2017-11-12,1.00,A
USGS,08065800,2017-11-13,0.85,A
USGS,08065800,2017-11-14,0.61,A
USGS,08065800,2017-11-15,0.52,A
USGS,08065800,2017-11-16,0.50,A
USGS,08065800,2017-11-17,0.48,A
USGS,08065800,2017-11-18,0.51,A
USGS,08065800,2017-11-19,0.59,A
USGS,08065800,2017-11-20,0.74,A
USGS,08065800,2017-11-21,0.75,A
USGS,08065800,2017-11-22,0.70,A
USGS,08065800,2017-11-23,0.66,A
USGS,08065800,2017-11-24,0.67,A
USGS,08065800,2017-11-25,0.61,A
USGS,08065800,2017-11-26,0.62,A
USGS,08065800,2017-11-27,0.65,A
USGS,08065800,2017-11-28,0.62,A
USGS,08065800,2017-11-29,0.60,A
USGS,08065800,2017-11-30,0.64,A
USGS,08065800,2017-12-01,0.64,A
USGS,08065800,2017-12-02,0.69,A
USGS,08065800,2017-12-03,0.88,A
USGS,08065800,2017-12-04,1.05,A
USGS,08065800,2017-12-05,1.14,A
USGS,08065800,2017-12-06,1.13,A
USGS,08065800,2017-12-07,1.31,A
USGS,08065800,2017-12-08,1.71,A
USGS,08065800,2017-12-09,1.77,A
USGS,08065800,2017-12-10,1.50,A
USGS,08065800,2017-12-11,1.11,A
USGS,08065800,2017-12-12,0.85,A
USGS,08065800,2017-12-13,0.77,A
USGS,08065800,2017-12-14,0.76,A
USGS,08065800,2017-12-15,0.70,A
USGS,08065800,2017-12-16,0.79,A
USGS,08065800,2017-12-17,2.37,A
USGS,08065800,2017-12-18,5.00,A
USGS,08065800,2017-12-19,9.38,A
USGS,08065800,2017-12-20,73.8,A
USGS,08065800,2017-12-21,563,A
USGS,08065800,2017-12-22,530,A
USGS,08065800,2017-12-23,106,A
USGS,08065800,2017-12-24,45.8,A
USGS,08065800,2017-12-25,28.1,A
USGS,08065800,2017-12-26,20.0,A
USGS,08065800,2017-12-27,14.9,A
USGS,08065800,2017-12-28,11.9,A
USGS,08065800,2017-12-29,9.67,A
USGS,08065800,2017-12-30,7.78,A
USGS,08065800,2017-12-31,6.35,A
USGS,08065800,2018-01-01,5.35,A
USGS,08065800,2018-01-02,5.03,A
USGS,08065800,2018-01-03,4.48,A
USGS,08065800,2018-01-04,4.06,A
USGS,08065800,2018-01-05,3.97,A
USGS,08065800,2018-01-06,3.56,A
USGS,08065800,2018-01-07,3.74,A
USGS,08065800,2018-01-08,4.79,A
USGS,08065800,2018-01-09,4.56,A
USGS,08065800,2018-01-10,5.87,A
USGS,08065800,2018-01-11,6.95,A
USGS,08065800,2018-01-12,14.5,A
USGS,08065800,2018-01-13,13.3,A
